NDB_No,protein,fat,carbon
~23158~,0.7193208129662979,0.28067918703370204,0.0
~23159~,0.7071947856605666,0.2928052143394334,0.0
~23160~,0.6817514677103718,0.3182485322896281,0.0
~23161~,0.7479166666666667,0.2520833333333333,0.0
~23162~,0.7026710402999062,0.2973289597000937,0.0
~23163~,0.7059019673224408,0.2940980326775592,0.0
~23164~,0.6829944547134935,0.3170055452865065,0.0
~23165~,0.6815660685154976,0.31843393148450244,0.0
~23166~,0.7330143540669857,0.2669856459330144,0.0
~23167~,0.7446588559614059,0.2553411440385941,0.0
~23168~,0.5928464339258942,0.40715356607410585,0.0
~23169~,0.5600717274357442,0.43424985056784227,0.005678421996413629
~23170~,0.5713379835129994,0.42866201648700064,0.0
~23171~,0.5448377581120943,0.45014749262536874,0.005014749262536874
~23172~,0.6262295081967213,0.3737704918032787,0.0
~23173~,0.5833587320938739,0.4096312099969522,0.007010057909174034
~23174~,0.7305093555093556,0.26949064449064447,0.0
~23175~,0.7467532467532467,0.2532467532467532,0.0
~23176~,0.699795605518651,0.300204394481349,0.0
~23177~,0.7160988643954576,0.2839011356045424,0.0
~23178~,0.7783408909042411,0.22165910909575887,0.0
~23179~,0.7953257790368272,0.2046742209631728,0.0
~23180~,0.5796035152258329,0.4203964847741672,0.0
~23181~,0.509871931696905,0.47785485592315907,0.012273212379935967
~23182~,0.5609460278956944,0.43905397210430563,0.0
~23183~,0.4834710743801653,0.5,0.01652892561983471
~23184~,0.6084788029925187,0.3915211970074813,0.0
~23185~,0.5530303030303031,0.44135802469135804,0.0056116722783389455
~23186~,0.4790128664838642,0.5209871335161359,0.0
~23187~,0.49699957136733824,0.5030004286326618,0.0
~23188~,0.4861995753715499,0.5138004246284501,0.0
~23189~,0.49915146372507424,0.5008485362749258,0.0
~23190~,0.5166998451669984,0.4833001548330016,0.0
~23191~,0.5060370849504097,0.4939629150495904,0.0
~23192~,0.47164412070759626,0.5283558792924038,0.0
~23193~,0.4609053497942387,0.5390946502057613,0.0
~23194~,0.48808893594494446,0.5119110640550556,0.0
~23195~,0.49354005167958664,0.5064599483204134,0.0
~23196~,0.5632940108892922,0.43670598911070785,0.0
~23197~,0.5206593406593407,0.47934065934065934,0.0
~23198~,0.5287206266318538,0.4712793733681462,0.0
~23199~,0.5100213219616204,0.48997867803837947,0.0
~23200~,0.558050752301819,0.441949247698181,0.0
~23201~,0.5015965939329431,0.49840340606705696,0.0
~23202~,0.47965571205007823,0.5203442879499217,0.0
~23213~,0.5363511659807956,0.4636488340192043,0.0
~23214~,0.6740128558310376,0.3259871441689623,0.0
~23215~,0.6538461538461537,0.34615384615384615,0.0
~23216~,0.7056338028169015,0.2943661971830986,0.0
~23217~,0.6350888127142411,0.3649111872857588,0.0
~23218~,0.6108404384896468,0.38915956151035325,0.0
~23219~,0.6736604260813428,0.3263395739186572,0.0
~23220~,0.6233217304823471,0.3612630532073595,0.015415216310293387
~23221~,0.5693246370713233,0.4306753629286766,0.0
~23222~,0.5503327787021631,0.449667221297837,0.0
~23223~,0.5985010706638115,0.4014989293361884,0.0
~23224~,0.5005567928730512,0.4896993318485523,0.009743875278396435
~23225~,0.48492324561403505,0.5054824561403508,0.009594298245614034
~23226~,0.5250712250712252,0.4646723646723647,0.010256410256410258
~23227~,0.5664463186687941,0.43355368133120575,0.0
~23228~,0.5310068904200933,0.46899310957990664,0.0
~23229~,0.6231334439440626,0.37686655605593744,0.0
~23230~,0.5336658354114714,0.46300914380714886,0.0033250207813798837
~23231~,0.5008038585209003,0.49383708467309745,0.005359056806002143
~23232~,0.5872737886748394,0.4127262113251605,0.0
~23233~,0.45340568862275454,0.5465943113772456,0.0
~23234~,0.42991342788727205,0.570086572112728,0.0
~23235~,0.4901246404602109,0.5098753595397891,0.0
~23236~,0.3561190738699007,0.6266813671444322,0.017199558985667034
~23237~,0.33841856467554793,0.6422432316287066,0.019338203695745595
~23238~,0.38435061955025235,0.6018815970628728,0.013767783386874712
~23239~,0.8197509903791738,0.1802490096208263,0.0
~23240~,0.8395916879329202,0.16040831206707987,0.0
~23241~,0.7802319160684705,0.1996134732192159,0.02015461071231364
~23242~,0.7573885008060183,0.2138635142396561,0.028747984954325633
~23243~,0.8168202764976958,0.17684331797235023,0.006336405529953917
~23244~,0.799551234106208,0.2004487658937921,0.0
~23245~,0.7857142857142857,0.2142857142857143,0.0
~23246~,0.8208269525267994,0.1791730474732006,0.0
~23247~,0.7684045061566676,0.22373591826041395,0.007859575582918523
~23248~,0.7465876899304661,0.24414112799381923,0.009271182075714654
~23249~,0.8030669895076675,0.19155232714554749,0.0053806833467850415
~23250~,0.7472962279082037,0.2310735953574255,0.021630176734370878
~23251~,0.7224354054745458,0.25505244308007163,0.022512151445382447
~23252~,0.7873928670168647,0.19214818910699474,0.020458943876140445
~23253~,0.7947275922671353,0.20527240773286468,0.0
~23254~,0.7702841492639507,0.22184183498801782,0.007874015748031496
~23255~,0.8235081374321881,0.17649186256781194,0.0
~23256~,0.8506258692628651,0.14937413073713493,0.0
~23257~,0.8393054024255788,0.16069459757442117,0.0
~23258~,0.868020304568528,0.13197969543147206,0.0
~23259~,0.8310502283105023,0.1689497716894977,0.0
~23260~,0.8482658959537572,0.15173410404624277,0.0
~23261~,0.8527017024426351,0.14729829755736493,0.0
~23262~,0.8731060606060606,0.1268939393939394,0.0
~23263~,0.8282163742690059,0.1703216374269006,0.0014619883040935674
~23264~,0.8045730618077885,0.18899607002500896,0.006430868167202572
~23265~,0.8602029312288614,0.13979706877113868,0.0
~23266~,0.5886846502745285,0.3747911195989496,0.036524230126521846
~23267~,0.5603328710124825,0.39782709200184924,0.04184003698566805
~23268~,0.6350163275558904,0.3373524240140668,0.027631248430042703
~23269~,0.6193021062558943,0.33322854448286704,0.04746934926123861
~23270~,0.5967494633547992,0.34958601655933763,0.05366452008586323
~23271~,0.6554429552141223,0.3069630598234717,0.03759398496240601
~23272~,0.7543261667540639,0.24121657052962767,0.004457262716308338
~23273~,0.7246932515337424,0.26226993865030673,0.013036809815950921
~23274~,0.7943243243243243,0.20567567567567568,0.0
~23275~,0.7938522278623801,0.20614777213761984,0.0
~23276~,0.7688083470620538,0.23119165293794616,0.0
~23277~,0.8339212228101116,0.16607877718988828,0.0
~23278~,0.6220095693779905,0.35885167464114837,0.019138755980861247
~23279~,0.6306954436450839,0.34292565947242204,0.026378896882494004
~23280~,0.6071428571428571,0.38333333333333336,0.009523809523809525
~23281~,0.6160990712074303,0.3839009287925697,0.0
~23282~,0.5951661631419939,0.40483383685800606,0.0
~23283~,0.6483870967741936,0.35161290322580646,0.0
~23284~,0.6508313539192399,0.334916864608076,0.014251781472684084
~23285~,0.6189376443418013,0.3672055427251732,0.013856812933025403
~23286~,0.7022332506203475,0.2878411910669975,0.009925558312655089
~23287~,0.6601466992665037,0.3154034229828851,0.02444987775061125
~23288~,0.6380952380952382,0.3357142857142857,0.02619047619047619
~23289~,0.691326530612245,0.28571428571428575,0.022959183673469392
~23290~,0.6452599388379204,0.345565749235474,0.009174311926605503
~23291~,0.611764705882353,0.37058823529411766,0.01764705882352941
~23292~,0.6990291262135923,0.30097087378640774,0.0
~23293~,0.4944196428571428,0.5055803571428571,0.0
~23294~,0.7733679525222552,0.22663204747774482,0.0
~23295~,0.6214219759926131,0.3785780240073869,0.0
~23296~,0.1794831140003171,0.8143332804820042,0.00618360551767877
~23297~,0.14011993564428843,0.8443761883867192,0.015503875968992248
~23298~,0.09368285345938977,0.9063171465406102,0.0
~23299~,0.08658008658008659,0.9134199134199135,0.0
~23300~,0.07428264950388845,0.912711182622687,0.01300616787342451
~23301~,0.07118223203200442,0.9288177679679956,0.0
~23302~,0.7287894923677671,0.27085552005679797,0.0003549875754348598
~23303~,0.8173293323330832,0.18267066766691673,0.0
~23304~,0.5831360946745563,0.4168639053254438,0.0
~23305~,0.5997588908981314,0.3969258589511754,0.003315250150693189
~23306~,0.849825378346915,0.15017462165308498,0.0
~23307~,0.7236265588136165,0.2763734411863836,0.0
~23308~,0.8127611090011394,0.18723889099886062,0.0
~23309~,0.8349478390461997,0.1650521609538003,0.0
~23310~,0.5076674737691687,0.47699757869249393,0.015334947538337368
~23311~,0.5591009988901221,0.4353496115427303,0.0055493895671476145
~23312~,0.36623376623376624,0.6309523809523809,0.0028138528138528136
~23313~,0.5458690987124464,0.4541309012875536,0.0
~23314~,0.37724935732647813,0.6128963153384747,0.00985432733504713
~23315~,0.8299656881433473,0.16965306900495616,0.0003812428516965307
~23316~,0.5637813211845102,0.43308656036446463,0.0031321184510250564
~23317~,0.7739926739926739,0.22564102564102564,0.0003663003663003663
~23318~,0.8348348348348348,0.16516516516516516,0.0
~23319~,0.42081447963800905,0.5763276970707311,0.0028578232912598233
~23320~,0.28201160541586073,0.7152804642166344,0.002707930367504836
~23321~,0.38179378215164395,0.618206217848356,0.0
~23322~,0.2737198795180723,0.7210090361445783,0.005271084337349398
~23323~,0.48442000523697304,0.5003927729772192,0.015187221785807803
~23324~,0.8755124860231085,0.12448751397689155,0.0
~23325~,0.8651933701657458,0.13480662983425415,0.0
~23326~,0.8917995444191343,0.1082004555808656,0.0
~23327~,0.8701298701298701,0.12987012987012989,0.0
~23328~,0.8602860286028603,0.13971397139713973,0.0
~23329~,0.8851963746223566,0.1148036253776435,0.0
~23330~,0.8712092849120179,0.128790715087982,0.0
~23331~,0.8614814814814815,0.1385185185185185,0.0
~23332~,0.8858447488584474,0.1141552511415525,0.0
~23333~,0.8698578908002992,0.13014210919970082,0.0
~23334~,0.8585149612116734,0.14148503878832655,0.0
~23335~,0.8876190476190476,0.11238095238095239,0.0
~23336~,0.7576923076923077,0.24230769230769228,0.0
~23337~,0.7439446366782008,0.25605536332179935,0.0
~23338~,0.7791607396870555,0.2208392603129445,0.0
~23339~,0.7330065359477124,0.2669934640522876,0.0
~23340~,0.7078149920255183,0.29218500797448166,0.0
~23341~,0.773591310251188,0.22640868974881195,0.0
~23342~,0.7650581190560056,0.23494188094399435,0.0
~23343~,0.752354377397977,0.247645622602023,0.0
~23344~,0.7847693957811941,0.21523060421880585,0.0
~23345~,0.7703808180535965,0.22961918194640338,0.0
~23346~,0.7555432372505544,0.2444567627494457,0.0
~23347~,0.793623188405797,0.2063768115942029,0.0
~23348~,0.8694387903460308,0.13056120965396917,0.0
~23349~,0.8626326355032979,0.13736736449670206,0.0
~23350~,0.8927644854424907,0.10723551455750938,0.0
~23351~,0.8690301787283914,0.13096982127160853,0.0
~23352~,0.8604852686308493,0.1395147313691508,0.0
~23353~,0.8810164424514201,0.11898355754857999,0.0
~23354~,0.8891820580474934,0.11081794195250659,0.0
~23355~,0.8785847299813779,0.12141527001862196,0.0
~23356~,0.9059139784946236,0.09408602150537636,0.0
~23357~,0.8891820580474934,0.11081794195250659,0.0
~23358~,0.8785847299813779,0.12141527001862196,0.0
~23359~,0.9059139784946236,0.09408602150537636,0.0
~23360~,0.8848920863309353,0.11510791366906475,0.0
~23361~,0.8735503179947625,0.12644968200523757,0.0
~23362~,0.9028152718858465,0.09718472811415349,0.0
~23363~,0.8848920863309353,0.11510791366906475,0.0
~23364~,0.8735503179947625,0.12644968200523757,0.0
~23365~,0.9028152718858465,0.09718472811415349,0.0
~23366~,0.7926300578034683,0.2073699421965318,0.0
~23367~,0.7795275590551182,0.2204724409448819,0.0
~23368~,0.8129126925898753,0.18708730741012472,0.0
~23369~,0.8027139874739039,0.197286012526096,0.0
~23370~,0.7833959685685001,0.21660403143149984,0.0
~23371~,0.8333333333333334,0.16666666666666666,0.0
~23372~,0.7926300578034683,0.2073699421965318,0.0
~23373~,0.7795275590551182,0.2204724409448819,0.0
~23374~,0.8129126925898753,0.18708730741012472,0.0
~23375~,0.786,0.214,0.0
~23376~,0.7716933445661331,0.2283066554338669,0.0
~23377~,0.8081548841302434,0.1918451158697565,0.0
~23378~,0.8886591848789132,0.11134081512108683,0.0
~23379~,0.8788142981691367,0.11944202266782912,0.0017436791630340016
~23380~,0.8984327908378541,0.10156720916214587,0.0
~23381~,0.8844444444444445,0.11555555555555555,0.0
~23382~,0.875438596491228,0.12456140350877191,0.0
~23383~,0.8959028831562973,0.10409711684370257,0.0
~23384~,0.8333333333333334,0.16666666666666666,0.0
~23385~,0.7833959685685001,0.21660403143149984,0.0
~23386~,0.8027139874739039,0.197286012526096,0.0
~23387~,0.6489906598373004,0.35100934016269963,0.0
~23388~,0.6267294671769208,0.3732705328230792,0.0
~23389~,0.5724153297682709,0.4275846702317291,0.0
~23390~,0.635505193578848,0.364494806421152,0.0
~23391~,0.5967631638933211,0.4032368361066788,0.0
~23392~,0.7348717948717949,0.2651282051282051,0.0
~23393~,0.8034118602761983,0.1965881397238018,0.0
~23394~,0.7613308881320408,0.2386691118679591,0.0
~23395~,0.6126413453174834,0.38735865468251673,0.0
~23397~,0.8361596009975062,0.16384039900249378,0.0
~23398~,0.8310759969902183,0.1689240030097818,0.0
~23399~,0.6419510061242345,0.35804899387576555,0.0
~23401~,0.6075715604801478,0.39242843951985235,0.0
~23402~,0.8303657362848894,0.1696342637151107,0.0
~23403~,0.8191072826938136,0.18089271730618636,0.0
~23404~,0.7908774642442984,0.20912253575570158,0.0
~23405~,0.7830119599707103,0.21698804002928973,0.0
~23406~,0.6947587162318171,0.3052412837681829,0.0
~23407~,0.6665542818610923,0.28691840863115303,0.04652730950775455
~23408~,0.8563185227928448,0.14368147720715524,0.0
~23409~,0.8108651911468812,0.13480885311871227,0.05432595573440644
~23410~,0.795190069821567,0.20480993017843288,0.0
~23411~,0.7547794117647059,0.24522058823529408,0.0
~23412~,0.763327205882353,0.2366727941176471,0.0
~23413~,0.7347361159020351,0.2652638840979648,0.0
~23414~,0.8390989541432019,0.16090104585679807,0.0
~23415~,0.8448905109489052,0.1551094890510949,0.0
~23416~,0.8706439921940341,0.12935600780596598,0.0
~23417~,0.8730675345809601,0.12693246541903985,0.0
~23418~,0.8324567993989481,0.16378662659654397,0.003756574004507889
~23419~,0.1153116333381988,0.8352065391913589,0.04948182747044227
~23420~,0.09850197851893724,0.9013566986998304,0.00014132278123233464
~23421~,0.8380952380952382,0.1619047619047619,0.0
~23422~,0.7839840410373325,0.2160159589626674,0.0
~23423~,0.8558951965065502,0.14410480349344978,0.0
~23424~,0.7336272040302266,0.14735516372795968,0.1190176322418136
~23425~,0.7282415630550622,0.14387211367673178,0.12788632326820604
~23426~,0.8813250819075356,0.1186749180924645,0.0
~23427~,0.8444709626093875,0.14638027048528243,0.009148766905330152
~23428~,0.7792851552308897,0.22071484476911038,0.0
~23429~,0.7427696495406602,0.25723035045933995,0.0
~23430~,0.7347544522396114,0.26281705342687534,0.0024284943335132216
~23431~,0.7586329654681381,0.2413670345318619,0.0
~23432~,0.8013280212483399,0.19867197875166,0.0
~23433~,0.7145003756574004,0.28549962434259957,0.0
~23434~,0.7300313916986397,0.24415765608650158,0.02581095221485874
~23435~,0.07665094339622641,0.9233490566037735,0.0
~23436~,0.10509396636993076,0.8949060336300693,0.0
~23437~,0.2960775047258979,0.703922495274102,0.0
~23438~,0.28696085764148593,0.7130391423585142,0.0
~23439~,0.7598965071151358,0.23311772315653295,0.006985769728331177
~23440~,0.6735275490816973,0.32647245091830274,0.0
~23441~,0.7764748992304874,0.22352510076951262,0.0
~23442~,0.432553744389322,0.48051027639971655,0.0869359792109615
~23443~,0.4820944112859468,0.5179055887140532,0.0
~23444~,0.8644222020018199,0.13557779799818015,0.0
~23445~,0.8824228028503562,0.11757719714964371,0.0
~23446~,0.7335364424654324,0.2664635575345676,0.0
~23447~,0.7214503558115893,0.27854964418841077,0.0
~23448~,0.3276394989425736,0.6723605010574264,0.0
~23449~,0.33581138487680545,0.6641886151231946,0.0
~23450~,0.7013614404918753,0.29863855950812473,0.0
~23451~,0.6847677595628415,0.3152322404371585,0.0
~23452~,0.6699507389162561,0.33004926108374383,0.0
~23453~,0.6286084982160234,0.3713915017839766,0.0
~23454~,0.5878993018828009,0.41146604611804527,0.0006346519991537973
~23455~,0.5090807488125174,0.4557138865604917,0.03520536462699078
~23456~,0.8411294922989161,0.15887050770108385,0.0
~23457~,0.7611026033690659,0.18836140888208272,0.050535987748851464
~23458~,0.7558956347215253,0.24410436527847468,0.0
~23459~,0.693314955203308,0.3066850447966919,0.0
~23460~,0.6979189485213582,0.30208105147864184,0.0
~23461~,0.6609897172236504,0.33901028277634965,0.0
~23462~,0.7767647824954416,0.2214118259963532,0.0018233915082052619
~23463~,0.7411003236245954,0.25889967637540456,0.0
~23464~,0.7743696386794905,0.22563036132050948,0.0
~23465~,0.7903608111667106,0.20963918883328944,0.0
~23466~,0.7822957898524648,0.21770421014753508,0.0
~23467~,0.7690941385435168,0.23090586145648315,0.0
~23468~,0.5268839966130398,0.4726926333615579,0.0004233700254022015
~23469~,0.47876747799067837,0.5056965302951839,0.015535991714137753
~23470~,0.7525720164609053,0.24048353909465017,0.006944444444444444
~23471~,0.7535816618911175,0.24641833810888253,0.0
~23472~,0.7486535008976661,0.2513464991023339,0.0
~23473~,0.7457337883959044,0.25426621160409557,0.0
~23474~,0.7600356824264048,0.23818019625334522,0.0017841213202497768
~23475~,0.7622673434856176,0.23773265651438238,0.0
~23476~,0.7522792393852565,0.2477207606147434,0.0
~23477~,0.8799039231385108,0.1200960768614892,0.0
~23478~,0.8552887735236859,0.14471122647631407,0.0
~23479~,0.8770215633423181,0.12297843665768193,0.0
~23480~,0.8716814159292036,0.12831858407079647,0.0
~23481~,0.8436426116838488,0.1563573883161512,0.0
~23482~,0.6925619834710743,0.30743801652892566,0.0
~23483~,0.8045768252815111,0.19542317471848894,0.0
~23484~,0.7803234501347709,0.2196765498652291,0.0
~23485~,0.7999277717587577,0.20007222824124235,0.0
~23490~,0.7843905915894511,0.2156094084105488,0.0
~23491~,0.7582475587226181,0.2417524412773819,0.0
~23494~,0.6791852323360916,0.3208147676639083,0.0
~23495~,0.7485237929836749,0.2514762070163251,0.0
~23496~,0.815321983715766,0.1846780162842339,0.0
~23497~,0.726027397260274,0.273972602739726,0.0
~23498~,0.8119834710743802,0.18801652892561982,0.0
~23499~,0.8309806835066864,0.1690193164933135,0.0
~23509~,0.8269476372924648,0.17305236270753513,0.0
~23511~,0.7200330669605952,0.2799669330394048,0.0
~23513~,0.7963488843813388,0.20365111561866125,0.0
~23514~,0.8088057901085647,0.19119420989143548,0.0
~23515~,0.7961340984596799,0.20386590154032014,0.0
~23516~,0.8309122603137711,0.16908773968622895,0.0
~23517~,0.8064870808136338,0.19351291918636612,0.0
~23519~,0.8181240063593005,0.1818759936406995,0.0
~23521~,0.8326947637292464,0.16730523627075353,0.0
~23523~,0.665891472868217,0.3341085271317829,0.0
~23525~,0.7198541783510937,0.28014582164890633,0.0
~23528~,0.6674803363167887,0.3325196636832113,0.0
~23531~,0.757071547420965,0.24292845257903492,0.0
~23533~,0.7956019171130533,0.20439808288694672,0.0
~23536~,0.8222865412445731,0.17771345875542693,0.0
~23540~,0.6843897328444212,0.3156102671555789,0.0
~23541~,0.578494094488189,0.421505905511811,0.0
~23545~,0.6637873754152824,0.3362126245847176,0.0
~23547~,0.8241478177763619,0.17585218222363808,0.0
~23549~,0.686865990389749,0.31313400961025095,0.0
~23552~,0.7033388067870826,0.29666119321291734,0.0
~23554~,0.8062125961812483,0.19378740381875179,0.0
~23557~,0.8106777735706172,0.18932222642938282,0.0
~23558~,0.7944998488969478,0.2055001511030523,0.0
~23559~,0.8128544423440454,0.18714555765595464,0.0
~23560~,0.7937414965986395,0.20625850340136054,0.0
~23561~,0.8108669833729216,0.18913301662707838,0.0
~23562~,0.6666666666666666,0.3333333333333333,0.0
~23563~,0.6896460644479662,0.31035393555203383,0.0
~23564~,0.7024240735580942,0.29757592644190584,0.0
~23565~,0.7026426278093357,0.2973573721906644,0.0
~23566~,0.705726405090138,0.29427359490986216,0.0
~23567~,0.5534385233700505,0.4465614766299493,0.0
~23568~,0.6272375423318819,0.372762457668118,0.0
~23569~,0.6371635610766045,0.36283643892339545,0.0
~23570~,0.6444341157332094,0.35556588426679064,0.0
~23571~,0.6435840158848349,0.35641598411516506,0.0
~23572~,0.4619316653214959,0.5380683346785041,0.0
~23573~,0.5915460601883759,0.4084539398116242,0.0
~23574~,0.6013006503251626,0.39869934967483744,0.0
~23575~,0.6086564472497746,0.3913435527502254,0.0
~23576~,0.6096088845968131,0.3903911154031869,0.0
~23577~,0.38665358194308147,0.6133464180569186,0.0
~23578~,0.575286968264686,0.424713031735314,0.0
~23579~,0.5878666332414139,0.41213336675858614,0.0
~23580~,0.5906945380984491,0.4093054619015509,0.0
~23581~,0.5981490501704821,0.40185094982951775,0.0
~23582~,0.8428731762065096,0.15712682379349047,0.0
~23583~,0.7881386209360486,0.21186137906395142,0.0
~23584~,0.8628438589693918,0.1371561410306083,0.0
~23585~,0.8560296846011132,0.14397031539888683,0.0
~23586~,0.8322998112698841,0.1677001887301159,0.0
~23587~,0.7893021992940538,0.21069780070594624,0.0
~23588~,0.8553935860058309,0.1446064139941691,0.0
~23589~,0.8370770543076486,0.16292294569235144,0.0
~23590~,0.8589975845410629,0.1410024154589372,0.0
~23591~,0.8780415430267061,0.12195845697329377,0.0
~23592~,0.8717595146166575,0.12824048538334254,0.0
~23593~,0.842748838346784,0.15725116165321593,0.0
~23594~,0.8373584905660378,0.16264150943396224,0.0
~23595~,0.8467432950191571,0.15325670498084293,0.0
~23596~,0.8488783943329398,0.1511216056670602,0.0
~23597~,0.8828125,0.1171875,0.0
~23598~,0.863240418118467,0.13675958188153312,0.0
~23599~,0.8158567774936062,0.18414322250639387,0.0
~23600~,0.7758482500667914,0.22415174993320866,0.0
~23601~,0.7723463687150838,0.22765363128491617,0.0
~23602~,0.8248453117563065,0.1751546882436935,0.0
~23603~,0.8406844106463878,0.15931558935361217,0.0
~23604~,0.830367734282325,0.16963226571767498,0.0
~23605~,0.8162586165913952,0.18374138340860469,0.0
~23606~,0.8051662544655125,0.19483374553448748,0.0
~23607~,0.8165954415954416,0.18340455840455844,0.0
~23608~,0.8537697880332706,0.14623021196672928,0.0
~23609~,0.8485185185185186,0.15148148148148147,0.0
~23610~,0.8343732274532047,0.1656267725467952,0.0
~23611~,0.8440962934658005,0.15590370653419947,0.0
~23612~,0.8130322102924843,0.1869677897075157,0.0
~23613~,0.8423300970873787,0.15766990291262134,0.0
~23614~,0.8057553956834533,0.19424460431654675,0.0
~23615~,0.8299098196392786,0.17009018036072143,0.0
~23616~,0.8712871287128713,0.12871287128712872,0.0
~23617~,0.8259919912631962,0.17400800873680378,0.0
~23618~,0.8175128771155261,0.18248712288447388,0.0
~23619~,0.8027963879988348,0.19720361200116515,0.0
~23620~,0.8493033835655388,0.15069661643446117,0.0
~23621~,0.8367720031339775,0.16322799686602246,0.0
~23622~,0.7913968547641074,0.2086031452358927,0.0
~23623~,0.789154477345701,0.21084552265429896,0.0
~23624~,0.7582079343365253,0.2417920656634747,0.0
~23625~,0.8258575197889182,0.17414248021108178,0.0
~23626~,0.7576325656132833,0.24236743438671665,0.0
~23627~,0.7798699075659021,0.2201300924340979,0.0
~23628~,0.7612175282078195,0.2387824717921805,0.0
~23629~,0.8145183549544576,0.18548164504554235,0.0
~23630~,0.7753257112470088,0.2246742887529912,0.0
~23631~,0.8702111024237685,0.1297888975762314,0.0
~23632~,0.8559457302474063,0.14405426975259378,0.0
~23633~,0.8449328449328449,0.15506715506715504,0.0
~23634~,0.8642875748892941,0.13571242511070591,0.0
~23635~,0.8949057360609707,0.10509426393902929,0.0
~23636~,0.8728301886792452,0.12716981132075472,0.0
~23637~,0.858359133126935,0.141640866873065,0.0
~23638~,0.7949475947325987,0.20505240526740123,0.0
~23640~,0.659718309859155,0.22816901408450704,0.11211267605633803
~23646~,0.7906284864261808,0.20937151357381925,0.0
~23647~,0.7302467424452453,0.26975325755475466,0.0
~23648~,0.7499114417286575,0.2500885582713425,0.0
~23649~,0.7963071512309495,0.2036928487690504,0.0
~23650~,0.835225048923679,0.16477495107632092,0.0
~23651~,0.8421262989608314,0.15787370103916867,0.0
~23652~,0.820229158435401,0.17977084156459894,0.0
~23653~,0.8645369995956328,0.13546300040436718,0.0
~23654~,0.790308869368093,0.20969113063190706,0.0
~23655~,0.8118466898954705,0.18815331010452965,0.0
~23656~,0.797707100591716,0.20229289940828402,0.0
~23657~,0.8108210367007189,0.18917896329928113,0.0
~23658~,0.44862589749938114,0.5484030700668483,0.0029710324337707357
~23659~,0.44447223611805897,0.5555277638819409,0.0
~23660~,0.5954706004570954,0.4045293995429046,0.0
